,X_freq,X_amp,Y_freq,Y_amp,V_lpf2_freq,V_lpf2_amp
0,0.0,268285.65713711537,0.0,360114.93072420487,0.0,
1,0.2110565490847181,1133.3027722864679,0.2110565490847181,10579.988310988554,0.2110565490847181,
2,0.4221130981694362,452.6422754742098,0.4221130981694362,4879.80842438532,0.4221130981694362,
3,0.6331696472541544,376.701889543846,0.6331696472541544,3595.0649358073424,0.6331696472541544,
4,0.8442261963388724,259.87569200837703,0.8442261963388724,2657.227286782876,0.8442261963388724,
5,1.0552827454235905,199.8950235072609,1.0552827454235905,2121.387407657055,1.0552827454235905,
6,1.2663392945083087,135.96292718264888,1.2663392945083087,1719.0417461787358,1.2663392945083087,
7,1.4773958435930268,147.32485222142682,1.4773958435930268,1476.0611353017555,1.4773958435930268,
8,1.6884523926777448,116.7221646789363,1.6884523926777448,1336.2213042951532,1.6884523926777448,
9,1.8995089417624629,111.16176880101362,1.8995089417624629,1164.3736477501984,1.8995089417624629,
10,2.110565490847181,96.50794386148577,2.110565490847181,1032.3424050173626,2.110565490847181,
11,2.321622039931899,101.95492198330567,2.321622039931899,982.3405344616343,2.321622039931899,
12,2.5326785890166175,75.68527649806776,2.5326785890166175,886.3812779485763,2.5326785890166175,
13,2.7437351381013353,66.37583379111392,2.7437351381013353,803.2960908916529,2.7437351381013353,
14,2.9547916871860536,64.87795283641469,2.9547916871860536,777.8795627161167,2.9547916871860536,
15,3.1658482362707714,53.750264549658205,3.1658482362707714,712.3770289493901,3.1658482362707714,
16,3.3769047853554897,62.716579870711215,3.3769047853554897,702.6223436155551,3.3769047853554897,
17,3.587961334440208,44.54547681981236,3.587961334440208,630.4401283067834,3.587961334440208,
18,3.7990178835249258,62.08137164612227,3.7990178835249258,574.7982361828367,3.7990178835249258,
19,4.010074432609644,51.40820967025673,4.010074432609644,577.8500654115971,4.010074432609644,
20,4.221130981694362,47.181173787293496,4.221130981694362,557.9976959044852,4.221130981694362,
21,4.43218753077908,40.744315791794385,4.43218753077908,536.7313991644376,4.43218753077908,
22,4.643244079863798,54.54499103235143,4.643244079863798,466.7959962823263,4.643244079863798,
23,4.854300628948517,49.24284797577692,4.854300628948517,425.09196778104575,4.854300628948517,
24,5.065357178033235,45.77349462864627,5.065357178033235,413.71455774345696,5.065357178033235,
25,5.276413727117952,44.45667971146913,5.276413727117952,409.65280905324545,5.276413727117952,
26,5.487470276202671,66.7876073855733,5.487470276202671,519.9641150189215,5.487470276202671,
27,5.698526825287389,39.30191694544288,5.698526825287389,438.5560071468313,5.698526825287389,
28,5.909583374372107,36.65845562396248,5.909583374372107,372.28484839696006,5.909583374372107,
29,6.120639923456825,37.871061320100566,6.120639923456825,425.35388446338436,6.120639923456825,
30,6.331696472541543,53.87946207620816,6.331696472541543,400.55981873503526,6.331696472541543,
31,6.542753021626261,36.15226931486488,6.542753021626261,353.74049708943795,6.542753021626261,
32,6.753809570710979,30.35753301293195,6.753809570710979,361.89408059098565,6.753809570710979,
33,6.964866119795698,58.132831705369256,6.964866119795698,385.53714653194675,6.964866119795698,
34,7.175922668880416,26.569674878796963,7.175922668880416,323.8965965437522,7.175922668880416,
35,7.386979217965133,34.33939372761475,7.386979217965133,321.13300024189635,7.386979217965133,
36,7.5980357670498515,26.25590527384841,7.5980357670498515,326.7161043109378,7.5980357670498515,
